taxlevel,rankID,taxon,daughterlevels,total,MP_1,MP_10,MP_11,MP_12,MP_13,MP_14,MP_15,MP_16,MP_17,MP_18,MP_19,MP_2,MP_20,MP_21,MP_22,MP_23,MP_24,MP_25,MP_26,MP_27,MP_28,MP_31,MP_32,MP_33,MP_34,MP_35,MP_36,MP_37,MP_38,MP_39,MP_4,MP_40,MP_41,MP_42,MP_43,MP_44,MP_45,MP_46,MP_47,MP_48,MP_49,MP_5,MP_50,MP_51,MP_52,MP_53,MP_54,MP_55,MP_56,MP_57,MP_58,MP_59,MP_6,MP_60,MP_61,MP_62,MP_63,MP_7,MP_8,MP_9,MP_N1,MP_N2,Sample1,Sample10,Sample11,Sample12,Sample13,Sample14,Sample15,Sample16,Sample17,Sample18,Sample19,Sample2,Sample20,Sample21,Sample22,Sample23,Sample24,Sample25,Sample26,Sample27,Sample28,Sample29,Sample3,Sample30,Sample31,Sample32,Sample33,Sample34,Sample35,Sample36,Sample37,Sample38,Sample39,Sample4,Sample40,Sample41,Sample42,Sample43,Sample44,Sample45,Sample46,Sample47,Sample48,Sample49,Sample5,Sample50,Sample51,Sample52,Sample53,Sample54,Sample55,Sample56,Sample57,Sample58,Sample59,Sample6,Sample60,Sample61,Sample62,Sample63,Sample64,Sample65,Sample66,Sample7,Sample8,Sample9
5,0.2.53.4.3.1,Alphaproteobacteria_fa,1,183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,0,0,1,0,1,2,1,2,1,1,1,1,2,8,38,0,1,4,1,8,3,3,0,0,3,0,4,2,13,25,7,1,1,1,0,0,0,3,1,0,4,3,3,2,0,0,3,4,1,0,0,2,1,0,0,0,0,0,1,0,1,1,1
6,0.2.53.4.3.1.1,Alphaproteobacteria_ge,0,183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,0,0,1,0,1,2,1,2,1,1,1,1,2,8,38,0,1,4,1,8,3,3,0,0,3,0,4,2,13,25,7,1,1,1,0,0,0,3,1,0,4,3,3,2,0,0,3,4,1,0,0,2,1,0,0,0,0,0,1,0,1,1,1
4,0.2.53.4.4,Caulobacterales,2,111360,157,57,50,79,74,35,123,38,58,93,207,154,114,89,125,81,11,0,54,91,78,47,173,0,230,25,109,77,0,120,124,121,232,70,82,0,141,838,398,262,660,82,1168,332,251,336,256,113,335,0,450,147,229,95,354,274,431,166,382,21,1,0,33,286,1095,1204,2782,3115,2908,3106,7386,1597,2668,979,603,2654,1645,3,431,637,836,593,2956,706,500,163,605,2,211,1962,222,899,3213,608,1000,1810,583,549,3728,827,1038,769,2175,969,1053,3350,3612,1375,2680,614,3668,1692,2272,737,806,563,83,1344,2299,140,279,425,3091,1735,988,2046,3419,2133
5,0.2.53.4.4.1,Caulobacteraceae,7,50745,16,11,16,20,18,11,24,6,15,9,14,10,12,14,16,32,4,0,29,9,36,16,24,0,47,9,71,20,0,26,12,32,25,21,17,0,21,37,21,7,346,5,472,18,51,21,53,5,22,0,24,30,51,23,89,12,80,27,52,4,0,0,15,89,568,848,1720,1650,651,157,1911,598,1603,402,233,2291,842,1,265,373,294,447,1146,565,71,108,414,1,162,1459,164,641,1305,360,683,879,431,439,3306,406,1006,322,531,640,450,2132,1856,389,836,527,2159,552,127,358,712,477,48,712,1574,83,136,58,947,932,473,418,1981,698
6,0.2.53.4.4.1.1,Amorphus,0,135,1,1,1,0,3,0,2,1,2,1,2,0,0,5,0,0,0,0,0,2,1,0,1,0,4,0,1,1,0,6,1,3,0,3,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,2,1,1,1,1,0,1,1,1,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,4,0,1,3,0,2,1,0,0,1,1,0,2,0,11,3,3,2,0,3,1,8,0,1,1,4,1,3,1,1,0,1,3,2,0,1,2
6,0.2.53.4.4.1.2,Asticcacaulis,0,4409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,19,2,0,1,0,0,1,6,1,0,0,15,7,0,322,0,446,18,39,0,47,2,0,0,17,10,2,0,72,0,0,0,0,0,0,0,1,2,34,22,103,141,27,24,202,7,81,19,10,85,75,0,11,10,3,5,23,34,7,6,9,0,6,18,13,8,22,12,28,41,0,1,0,0,4,2,1,8,2,112,79,11,10,5,8,1,20,0,7,8,1,18,2,0,1,17,447,9,0,103,1355,49
6,0.2.53.4.4.1.3,Brevundimonas,0,27485,9,1,10,4,4,6,6,2,3,0,6,5,11,2,7,6,2,0,14,4,13,5,12,0,1,4,6,1,0,2,2,2,18,2,0,0,10,15,8,2,7,1,8,0,3,17,3,2,1,0,5,9,36,14,14,4,53,15,29,0,0,0,11,66,341,780,1280,1166,488,94,1266,339,1290,208,183,792,169,1,62,85,91,73,922,152,41,14,105,0,25,256,50,172,1174,58,113,509,255,389,3113,282,854,102,299,380,269,412,1485,119,403,244,1264,265,47,304,431,342,17,445,1531,45,61,30,217,278,125,149,246,280
6,0.2.53.4.4.1.4,Caulobacter,0,7480,0,1,0,5,2,5,0,0,1,0,0,1,0,0,6,2,0,0,2,0,4,0,3,0,2,1,18,4,0,6,0,9,3,2,8,0,3,0,0,1,0,0,2,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,1,0,0,0,2,7,46,21,171,147,83,4,151,49,72,34,6,1154,237,0,46,74,52,113,52,107,10,35,97,0,30,428,34,88,48,88,176,51,128,20,117,82,32,59,27,149,95,597,81,64,174,173,588,100,43,4,194,4,5,30,28,20,37,9,119,197,109,108,189,84
6,0.2.53.4.4.1.5,Caulobacteraceae_ge,0,442,0,0,0,0,0,0,8,0,0,0,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,5,5,4,14,0,11,0,5,0,0,0,0,0,0,3,1,8,0,8,19,4,8,0,0,0,0,0,0,0,0,0,0,20,0,1,1,0,0,1,1,0,41,9,13,1,1,1,0,0,1,0,1,0,4,155,2,4,2,1,0,0,0,2,4,0,0,3,2,0,1,2,0,0,0,0,1,21,1,0,2,0,2,0,0,2,6,3,0,14,1,0
6,0.2.53.4.4.1.6,Phenylobacterium,0,7839,5,5,3,8,2,0,6,2,8,8,1,0,1,3,2,19,2,0,6,2,7,2,3,0,25,1,23,8,0,6,3,14,3,4,4,0,5,2,1,0,3,2,4,0,4,3,3,0,13,0,2,8,8,1,2,0,8,7,11,0,0,0,0,9,77,15,117,135,37,10,178,114,98,93,22,147,253,0,74,130,112,141,128,215,3,40,124,1,62,687,45,157,44,125,214,175,38,22,62,30,105,132,182,58,73,820,118,167,174,82,198,137,2,13,57,122,17,152,8,12,28,0,149,399,83,32,168,144
6,0.2.53.4.4.1.7,uncultured,0,2955,1,3,2,3,7,0,2,1,1,0,3,1,0,2,0,5,0,0,7,1,7,6,0,0,15,3,3,4,0,5,3,4,0,4,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,2,1,0,0,1,5,70,10,47,60,15,4,113,88,60,47,11,112,106,0,31,65,23,112,20,55,10,13,77,0,38,70,18,57,15,72,147,102,8,6,14,10,6,26,22,40,9,180,89,23,73,23,98,48,6,16,21,0,2,66,0,5,8,0,8,43,154,12,21,139
5,0.2.53.4.4.2,Hyphomonadaceae,9,60615,141,46,34,59,56,24,99,32,43,84,193,144,102,75,109,49,7,0,25,82,42,31,149,0,183,16,38,57,0,94,112,89,207,49,65,0,120,801,377,255,314,77,696,314,200,315,203,108,313,0,426,117,178,72,265,262,351,139,330,17,1,0,18,197,527,356,1062,1465,2257,2949,5475,999,1065,577,370,363,803,2,166,264,542,146,1810,141,429,55,191,1,49,503,58,258,1908,248,317,931,152,110,422,421,32,447,1644,329,603,1218,1756,986,1844,87,1509,1140,2145,379,94,86,35,632,725,57,143,367,2144,803,515,1628,1438,1435
6,0.2.53.4.4.2.1,Fretibacter,0,645,1,0,0,0,0,1,8,0,0,0,2,0,5,0,1,0,1,0,4,0,0,0,0,0,1,2,0,0,0,0,0,1,6,0,0,0,2,2,0,1,1,0,1,0,0,9,2,1,2,0,7,2,5,0,2,5,10,1,14,0,0,0,1,0,5,8,65,57,14,0,14,1,11,6,4,2,2,1,2,2,7,1,5,2,2,0,0,0,0,14,0,1,1,1,2,15,0,3,26,2,0,1,29,1,0,0,126,5,3,0,2,0,4,0,0,0,1,4,4,0,0,0,0,1,1,74,7,5
6,0.2.53.4.4.2.2,Glycocaulis,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.2.53.4.4.2.3,Hirschia,0,15060,24,21,5,28,23,2,33,10,18,23,38,24,10,10,7,4,2,0,11,6,9,2,5,0,18,4,13,12,0,41,26,38,5,8,21,0,9,10,5,2,4,5,12,2,7,2,4,0,47,0,4,9,39,14,9,6,14,20,73,5,0,0,5,26,242,99,373,582,669,32,483,348,247,163,43,144,364,1,65,180,165,99,146,78,32,42,146,0,41,446,40,152,95,213,282,263,45,17,61,36,12,166,348,136,171,509,386,138,1178,36,965,750,1101,14,31,3,2,169,81,14,104,22,21,175,225,226,318,491
6,0.2.53.4.4.2.4,Hyphomonadaceae_ge,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
6,0.2.53.4.4.2.5,Hyphomonas,0,10613,74,0,2,6,1,0,5,1,1,2,84,86,47,45,30,24,0,0,0,48,7,3,2,0,3,3,1,2,0,3,33,2,10,4,5,0,4,103,57,14,36,36,43,26,25,3,33,21,39,0,27,30,61,34,71,32,93,71,171,1,0,0,6,39,96,99,311,442,823,456,230,220,291,89,130,97,65,0,2,1,10,1,2,0,186,0,1,0,0,6,0,4,30,0,0,287,42,65,274,343,16,122,82,41,142,101,643,173,150,4,160,85,123,176,37,79,31,244,125,28,9,220,327,435,149,442,91,165
6,0.2.53.4.4.2.6,Maricaulis,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.2.53.4.4.2.7,Robiginitomaculum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.2.53.4.4.2.8,Woodsholea,0,8055,23,17,12,16,22,4,36,11,14,51,35,12,17,7,8,4,2,0,9,9,21,11,4,0,72,6,20,36,0,32,36,35,3,28,29,0,13,3,6,2,11,5,11,2,5,0,19,8,147,0,11,12,32,8,16,21,16,15,23,5,0,0,6,15,141,31,137,174,136,11,265,241,143,88,13,55,263,0,14,13,53,40,5,30,7,4,22,0,5,32,1,18,12,22,25,176,49,6,24,33,1,136,696,130,246,550,200,434,470,43,362,267,189,2,17,1,0,76,13,6,22,0,5,177,100,83,147,339
6,0.2.53.4.4.2.9,uncultured,0,26213,19,8,15,9,10,17,17,10,10,8,34,22,22,13,62,17,2,0,1,19,5,15,138,0,88,1,3,7,0,18,17,13,183,9,10,0,92,683,309,236,262,31,629,284,163,301,144,77,78,0,377,64,41,16,167,198,218,32,45,6,1,0,0,117,41,119,176,210,610,2450,4483,189,373,231,179,65,109,0,83,68,307,5,1652,31,201,9,22,1,3,5,17,83,1770,12,8,190,16,19,37,5,3,22,489,20,44,56,401,236,43,4,20,36,728,187,9,3,1,138,501,9,8,125,1790,15,40,803,875,435
4,0.2.53.4.5,Dstr-E11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.2.53.4.5.1,Dstr-E11_fa,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.2.53.4.5.1.1,Dstr-E11_ge,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.2.53.4.6,E6aD10,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,5,0,0,3,0,3,0,0,1,0,4,4,1,1,5,0,0,0,2,0,2,1,0,0,0,1
5,0.2.53.4.6.1,E6aD10_fa,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,5,0,0,3,0,3,0,0,1,0,4,4,1,1,5,0,0,0,2,0,2,1,0,0,0,1
6,0.2.53.4.6.1.1,E6aD10_ge,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,5,0,0,3,0,3,0,0,1,0,4,4,1,1,5,0,0,0,2,0,2,1,0,0,0,1
4,0.2.53.4.7,Kordiimonadales,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.2.53.4.7.1,Temperatibacteraceae,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.2.53.4.7.1.1,Temperatibacter,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.2.53.4.8,Magnetococcales,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.2.53.4.8.1,Magnetococcaceae,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.2.53.4.8.1.1,Magnetococcus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.2.53.4.9,OTU048-Xeno,1,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,1,1,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,2,2,1,0,0,3,0,2,0,0,1,1,2,2,0,0,0,0,1,2,0,28,0
5,0.2.53.4.9.1,OTU048-Xeno_fa,1,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,1,1,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,2,2,1,0,0,3,0,2,0,0,1,1,2,2,0,0,0,0,1,2,0,28,0
6,0.2.53.4.9.1.1,OTU048-Xeno_ge,0,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,1,1,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,2,2,1,0,0,3,0,2,0,0,1,1,2,2,0,0,0,0,1,2,0,28,0
4,0.2.53.4.10,Parvularculales,1,874,0,2,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,12,27,0,0,17,22,17,10,3,9,9,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,6,14,1,2,3,0,43,47,4,90,35,19,106,69,0,48,39,9,0,4,0,3,27,5,0,7,0,0,10,23,0,1,11
5,0.2.53.4.10.1,Parvularculaceae,3,874,0,2,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,12,27,0,0,17,22,17,10,3,9,9,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,6,14,1,2,3,0,43,47,4,90,35,19,106,69,0,48,39,9,0,4,0,3,27,5,0,7,0,0,10,23,0,1,11
6,0.2.53.4.10.1.1,Amphiplicatus,0,861,0,2,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,12,27,0,0,17,22,17,10,3,9,9,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,6,14,1,2,3,0,43,47,3,90,34,19,105,60,0,48,39,9,0,4,0,3,27,5,0,7,0,0,10,23,0,0,11
6,0.2.53.4.10.1.2,Parvularcula,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,0.2.53.4.10.1.3,Parvularculaceae_ge,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.2.53.4.11,Rhizobiales,35,505152,1619,1325,919,1239,978,851,1452,907,726,1051,2316,2060,1217,1244,1639,3272,420,0,1043,1221,1330,1198,530,3,3543,977,1058,1456,2,2886,1897,2973,1178,1963,1221,1,1153,931,932,1719,1939,1883,958,2738,1152,473,2283,1370,874,3,2130,1323,854,888,1662,2450,699,1334,546,2070,442,2,1454,4390,8237,3627,8048,8357,6807,22566,8240,8498,5605,6189,8205,6892,7745,96,3231,7795,4976,3596,4658,3261,11363,777,3246,13,1475,4237,826,3230,5438,4599,8548,13288,4517,5979,3396,898,1772,7970,3866,3088,4730,41411,7208,8272,6271,4062,5963,4234,7460,3037,4759,4217,2888,8720,7551,1956,1769,6105,23113,17852,3920,4198,5493,8441
5,0.2.53.4.11.1,1174-901-12,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,29,0,0
6,0.2.53.4.11.1.1,1174-901-12_ge,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,29,0,0
5,0.2.53.4.11.2,A0839,1,16151,23,44,25,64,62,16,83,25,50,74,36,14,14,12,9,5,2,0,32,9,40,27,4,0,41,6,43,42,0,54,38,91,22,35,54,0,23,6,8,6,8,5,20,1,10,3,13,24,149,0,27,26,21,3,27,11,49,18,103,14,0,0,10,59,474,116,475,781,1268,79,629,506,304,180,71,176,467,0,27,38,282,117,36,20,28,14,82,0,30,80,14,61,20,80,118,442,47,68,54,32,7,115,133,127,128,330,651,205,827,13,606,639,616,10,56,26,27,296,72,22,57,3,14,245,66,133,811,960
6,0.2.53.4.11.2.1,A0839_ge,0,16151,23,44,25,64,62,16,83,25,50,74,36,14,14,12,9,5,2,0,32,9,40,27,4,0,41,6,43,42,0,54,38,91,22,35,54,0,23,6,8,6,8,5,20,1,10,3,13,24,149,0,27,26,21,3,27,11,49,18,103,14,0,0,10,59,474,116,475,781,1268,79,629,506,304,180,71,176,467,0,27,38,282,117,36,20,28,14,82,0,30,80,14,61,20,80,118,442,47,68,54,32,7,115,133,127,128,330,651,205,827,13,606,639,616,10,56,26,27,296,72,22,57,3,14,245,66,133,811,960
